Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
42051218,2013-02-14 13:43:28.0000002,7.5,2013-02-14 13:43:28 UTC,-74.00546800000001,40.740712,-73.995303,40.726317,1
45333744,2013-07-02 00:31:00.00000024,8.0,2013-07-02 00:31:00 UTC,-73.982417,40.771217,-73.99075500000001,40.750852,1
23286914,2011-08-25 07:29:00.00000052,6.1,2011-08-25 07:29:00 UTC,-73.95965,40.762783,-73.955527,40.779175,1
3905769,2014-08-20 21:35:36.0000003,22.5,2014-08-20 21:35:36 UTC,-73.972049,40.753908,-73.890095,40.7491,1
35418077,2012-03-15 08:06:27.0000002,8.5,2012-03-15 08:06:27 UTC,-73.982443,40.748414,-73.982724,40.767509,1
45659839,2014-10-29 21:14:00.000000172,7.0,2014-10-29 21:14:00 UTC,-73.98501,40.759747,-73.99663000000001,40.743057,1
9719409,2009-08-04 04:01:00.00000014,20.1,2009-08-04 04:01:00 UTC,-73.952985,40.776153,-73.989837,40.691223,5
37303381,2010-04-25 11:17:06.0000003,5.3,2010-04-25 11:17:06 UTC,-73.95246,40.776672,-73.961062,40.768255,1
150495,2014-10-20 22:57:41.0000002,57.33,2014-10-20 22:57:41 UTC,-73.78354300000001,40.643994,-73.977521,40.782865,1
18341146,2011-10-22 01:17:22.0000001,6.9,2011-10-22 01:17:22 UTC,-73.96475799999999,40.760219,-73.986079,40.736966,1
40108288,2013-08-16 18:49:00.00000095,8.0,2013-08-16 18:49:00 UTC,-73.98254200000001,40.742767,-73.97932,40.727627000000005,1
42561533,2013-11-01 07:21:00.000000106,21.0,2013-11-01 07:21:00 UTC,-73.98723000000001,40.759322,-74.00970699999999,40.710167,5
26307922,2010-03-21 16:34:00.00000085,9.7,2010-03-21 16:34:00 UTC,-73.976478,40.759735,-73.997662,40.725302,1
31601288,2009-12-14 21:00:02.0000005,9.7,2009-12-14 21:00:02 UTC,-73.98942,40.696176,-73.991929,40.729405,1
18498118,2015-04-09 22:51:30.0000002,24.5,2015-04-09 22:51:30 UTC,-73.98271942138672,40.77204132080078,-73.9106674194336,40.77609252929688,1
24097953,2014-10-11 20:48:00.000000220,10.5,2014-10-11 20:48:00 UTC,-73.99710999999999,40.74204,-73.98584,40.72935,1
34363093,2011-05-30 19:37:00.000000173,11.3,2011-05-30 19:37:00 UTC,-73.987415,40.672185,-73.967523,40.637737,5
26370577,2009-03-14 01:43:00.000000153,6.5,2009-03-14 01:43:00 UTC,-73.997452,40.72131,-73.985023,40.737917,1
28748809,2013-03-17 00:30:56.0000004,7.5,2013-03-17 00:30:56 UTC,-73.994831,40.725891,-73.99001899999999,40.746795,1
31680844,2015-04-17 17:19:23.0000002,9.0,2015-04-17 17:19:23 UTC,-74.0059051513672,40.740081787109375,-73.99500274658203,40.74988555908203,1
54041099,2012-02-05 16:22:00.00000020,3.7,2012-02-05 16:22:00 UTC,-73.96911300000001,40.755122,-73.97439200000001,40.752747,5
3530336,2011-01-21 07:48:00.00000043,4.5,2011-01-21 07:48:00 UTC,-73.982863,40.747872,-73.976188,40.75992,1
37527639,2014-10-27 11:20:00.0000008,10.5,2014-10-27 11:20:00 UTC,-73.96876999999999,40.75042,-73.99134000000001,40.750690000000006,5
18175960,2011-11-26 21:06:00.000000153,11.7,2011-11-26 21:06:00 UTC,-73.96935500000001,40.768293,-73.979223,40.728163,1
8577862,2012-05-06 01:51:00.00000041,3.7,2012-05-06 01:51:00 UTC,-73.973022,40.752915,-73.973022,40.752915,6
8315519,2014-06-03 21:02:00.000000169,8.5,2014-06-03 21:02:00 UTC,-73.973265,40.75914,-73.983982,40.738327000000005,1
3342980,2011-03-23 23:08:58.0000001,34.5,2011-03-23 23:08:58 UTC,-73.99059,40.7306,-73.867233,40.768072,2
30683579,2009-03-15 10:08:00.000000107,5.3,2009-03-15 10:08:00 UTC,-73.98340300000001,40.75896,-73.99109200000001,40.749668,2
16084204,2011-07-27 00:14:00.000000106,9.3,2011-07-27 00:14:00 UTC,-73.990358,40.686787,-73.954532,40.68804,1
43980958,2011-05-14 16:54:42.0000002,9.3,2011-05-14 16:54:42 UTC,-73.993663,40.751799,-73.984563,40.763214000000005,1
45215639,2013-02-26 14:00:00.00000058,5.5,2013-02-26 14:00:00 UTC,-73.986813,40.740442,-73.99290500000001,40.741302000000005,1
31920759,2014-12-22 22:54:48.0000001,6.5,2014-12-22 22:54:48 UTC,-73.989333,40.730071,-73.982419,40.745747,1
21665634,2010-08-05 10:42:00.000000202,4.9,2010-08-05 10:42:00 UTC,-74.011673,40.716252,-74.01033000000001,40.724527,1
41706423,2012-05-09 16:18:00.000000155,9.7,2012-05-09 16:18:00 UTC,-73.95213000000001,40.792847,-73.98187,40.774547,5
15114291,2009-05-29 00:36:00.00000035,4.5,2009-05-29 00:36:00 UTC,-74.005677,40.740417,-74.007312,40.748153,3
6788408,2009-09-17 13:50:11.0000001,8.1,2009-09-17 13:50:11 UTC,-74.003649,40.74838,-73.986975,40.750804,1
13072372,2011-12-03 11:31:27.0000001,7.7,2011-12-03 11:31:27 UTC,-73.969685,40.769186,-73.948676,40.774096,3
13458651,2014-05-24 23:40:03.0000001,6.5,2014-05-24 23:40:03 UTC,-74.00679000000001,40.73382,-73.991679,40.74447,1
45438118,2014-09-28 17:05:00.00000019,11.0,2014-09-28 17:05:00 UTC,-73.98522,40.72358,-73.982837,40.749977,1
27995739,2010-07-01 18:39:00.000000189,12.5,2010-07-01 18:39:00 UTC,0.0,0.0,0.0,0.0,2
30800399,2010-06-08 10:11:00.000000187,3.7,2010-06-08 10:11:00 UTC,-73.954325,40.78079,-73.95416800000001,40.779532,3
9308401,2015-04-30 17:36:49.0000003,9.5,2015-04-30 17:36:49 UTC,0.0,0.0,-73.99242401123048,40.74257659912109,1
15798284,2009-04-02 14:56:41.0000001,14.1,2009-04-02 14:56:41 UTC,-73.919513,40.768982,-73.952066,40.775292,1
8883932,2009-03-02 16:55:21.0000001,7.5,2009-03-02 16:55:21 UTC,-73.96194799999999,40.774452,-73.98179499999999,40.781124,1
23553829,2009-06-15 07:51:00.00000012,10.5,2009-06-15 07:51:00 UTC,-73.999398,40.680063,-74.01171,40.70322,1
5847058,2015-01-09 21:50:40.00000010,9.0,2015-01-09 21:50:40 UTC,-74.00045776367188,40.76183319091797,-73.97455596923827,40.76403427124024,1
39639924,2011-08-08 11:23:06.0000002,11.3,2011-08-08 11:23:06 UTC,-73.99090799999999,40.734859,-73.976005,40.765512,1
44613130,2009-05-15 17:53:12.0000002,28.65,2009-05-15 17:53:12 UTC,-73.865747,40.771156,-73.99052900000001,40.748545,1
32340811,2010-04-06 08:12:20.0000002,10.5,2010-04-06 08:12:20 UTC,-73.97227600000001,40.786421,-73.972941,40.757659,1
16216485,2010-07-22 22:10:00.00000057,4.9,2010-07-22 22:10:00 UTC,-73.997778,40.742842,-74.004912,40.730783,1
32135502,2012-09-03 11:55:00.000000134,7.3,2012-09-03 11:55:00 UTC,-73.967512,40.768682,-73.97370699999999,40.779187,1
9901348,2010-01-03 15:16:48.0000001,29.07,2010-01-03 15:16:48 UTC,-73.978462,40.772522,-73.88521,40.772325,1
13937066,2013-09-04 11:22:00.0000001,6.5,2013-09-04 11:22:00 UTC,-73.990092,40.738537,-73.996657,40.725477000000005,1
41372308,2009-03-06 17:26:12.0000003,23.1,2009-03-06 17:26:12 UTC,-74.00968,40.703499,-73.978525,40.762514,1
29264967,2012-01-06 19:21:23.0000002,6.5,2012-01-06 19:21:23 UTC,-73.978732,40.777259,-73.96706,40.763423,1
8948768,2011-08-21 00:38:00.00000027,3.7,2011-08-21 00:38:00 UTC,-74.00523000000001,40.714493,-74.00523000000001,40.714493,1
28547515,2009-10-27 22:03:00.000000230,7.7,2009-10-27 22:03:00 UTC,-73.981718,40.770157,-73.98666300000001,40.753733,1
48001458,2010-11-17 20:43:48.0000003,10.5,2010-11-17 20:43:48 UTC,-73.949246,40.781558,-73.98196999999999,40.744953,1
9493468,2015-04-30 21:34:48.0000001,6.5,2015-04-30 21:34:48 UTC,-73.9655990600586,40.75964736938477,-73.97774505615234,40.76647567749024,5
30380541,2012-10-08 18:26:00.000000175,12.5,2012-10-08 18:26:00 UTC,-73.96005699999999,40.762187,-73.97426999999999,40.793127,1
1280837,2010-03-09 22:59:59.0000002,5.7,2010-03-09 22:59:59 UTC,0.0,0.0,0.0,0.0,1
50432640,2010-06-13 12:22:59.0000006,28.27,2010-06-13 12:22:59 UTC,-73.865847,40.770403,-73.963236,40.755858,1
42433341,2012-10-04 13:41:00.00000032,18.0,2012-10-04 13:41:00 UTC,-73.99710300000001,40.747102000000005,-73.983125,40.78172,5
51313867,2010-09-06 01:18:32.0000001,17.7,2010-09-06 01:18:32 UTC,-74.006135,40.741265000000006,-73.96255,40.763293,1
1189420,2010-06-30 14:26:00.000000127,6.1,2010-06-30 14:26:00 UTC,-73.994443,40.740672,-73.98873,40.745277,1
36640261,2010-04-29 21:52:00.000000248,5.3,2010-04-29 21:52:00 UTC,-73.951757,40.784797,-73.945513,40.774455,1
45161869,2011-07-08 01:50:06.0000002,12.5,2011-07-08 01:50:06 UTC,-73.949722,40.7765,-73.982466,40.727538,2
20100035,2010-11-01 18:02:00.00000088,45.0,2010-11-01 18:02:00 UTC,-73.77688,40.645992,-73.98517199999999,40.718858,2
13800651,2011-08-16 05:58:00.0000005,4.5,2011-08-16 05:58:00 UTC,-73.99027199999999,40.756103,-73.980177,40.754493,5
33622485,2012-01-23 20:51:26.0000001,11.7,2012-01-23 20:51:26 UTC,-73.957184,40.770526,-73.97180999999999,40.757003000000005,4
14741005,2013-05-06 10:46:00.000000197,6.5,2013-05-06 10:46:00 UTC,-73.995817,40.759297,-73.999217,40.75378,1
12397277,2014-01-16 18:49:00.000000231,8.5,2014-01-16 18:49:00 UTC,-74.009302,40.706497,-74.014032,40.717452,2
4581385,2009-05-19 19:08:07.0000003,8.9,2009-05-19 19:08:07 UTC,-73.995277,40.739434,-73.972309,40.757415,2
13206033,2011-07-06 17:18:38.0000002,16.5,2011-07-06 17:18:38 UTC,-73.96691,40.772636,-74.00582299999999,40.72015,1
268206,2014-08-22 17:35:10.0000001,9.5,2014-08-22 17:35:10 UTC,-73.98673000000001,40.755862,-74.002779,40.760586,1
678734,2012-12-09 19:03:04.00000011,8.5,2012-12-09 19:03:04 UTC,-73.997031,40.762799,-73.98550300000001,40.759558,1
22481065,2015-03-21 04:03:43.0000003,16.5,2015-03-21 04:03:43 UTC,-73.95755004882812,40.74497222900391,-73.9738540649414,40.7641487121582,1
7844846,2014-02-21 02:48:00.00000032,7.0,2014-02-21 02:48:00 UTC,-73.99543800000001,40.739217,-73.997785,40.75659,1
15226201,2011-09-15 13:24:30.0000003,4.9,2011-09-15 13:24:30 UTC,-73.98997299999999,40.757595,-74.001419,40.756824,1
6611573,2012-04-23 12:03:08.0000007,5.3,2012-04-23 12:03:08 UTC,-73.985799,40.74109,-73.998888,40.74562,1
11438,2014-06-05 22:53:00.00000020,6.5,2014-06-05 22:53:00 UTC,-73.981747,40.778382,-73.973962,40.793977000000005,3
41331519,2009-10-23 21:01:02.0000002,8.1,2009-10-23 21:01:02 UTC,-73.966545,40.757149,-73.99095600000001,40.755784000000006,2
20804464,2009-10-15 16:58:00.00000066,7.7,2009-10-15 16:58:00 UTC,-73.97981300000001,40.776068,-73.966418,40.770333,2
23909033,2011-12-31 14:42:00.000000187,11.7,2011-12-31 14:42:00 UTC,-73.955067,40.773225,-73.992265,40.749042,1
13279811,2010-02-12 21:59:11.0000002,43.3,2010-02-12 21:59:11 UTC,-73.79038100000001,40.643786,-73.992039,40.690282,1
2994623,2014-11-02 10:39:00.00000052,49.5,2014-11-02 10:39:00 UTC,-73.974097,40.74316,-73.81411999999999,40.865222,6
28095424,2014-06-29 21:33:00.000000157,14.0,2014-06-29 21:33:00 UTC,-74.005172,40.720715000000006,-73.971937,40.756207,1
42294571,2009-12-04 14:30:00.000000169,4.1,2009-12-04 14:30:00 UTC,-73.951808,40.781688,-73.94327,40.785433000000005,1
16131326,2013-09-29 18:34:44.0000001,11.0,2013-09-29 18:34:44 UTC,-73.95318499999999,40.775866,-73.976047,40.764757,1
33272783,2013-01-16 12:54:00.000000138,12.0,2013-01-16 12:54:00 UTC,-73.98291,40.745205,-73.957077,40.762362,1
22634635,2014-08-27 14:18:15.0000001,5.0,2014-08-27 14:18:15 UTC,-73.986189,40.743419,-73.980413,40.751235,3
43807603,2013-03-15 13:49:00.000000154,16.0,2013-03-15 13:49:00 UTC,-73.961997,40.779505,-73.988752,40.75208,1
22426135,2013-07-24 13:53:24.0000002,11.5,2013-07-24 13:53:24 UTC,-73.987806,40.743312,-73.997116,40.722255,1
35236605,2009-12-21 12:18:00.00000052,16.1,2009-12-21 12:18:00 UTC,-73.957678,40.768723,-73.992163,40.749303000000005,1
51870859,2015-03-28 23:27:58.0000005,6.5,2015-03-28 23:27:58 UTC,-73.99615478515625,40.72404098510742,-73.9981918334961,40.73388671875,4
31872735,2013-03-06 22:04:18.0000004,7.0,2013-03-06 22:04:18 UTC,-73.99803,40.741045,-74.004272,40.721844,1
9311078,2010-11-30 10:56:39.0000001,10.9,2010-11-30 10:56:39 UTC,-73.973692,40.784569,-73.97665400000001,40.759611,1
32981995,2014-11-10 17:05:00.000000100,8.5,2014-11-10 17:05:00 UTC,-74.00073499999999,40.728922,-73.98145799999999,40.724642,1
26824171,2010-09-24 19:07:00.000000180,3.3,2010-09-24 19:07:00 UTC,-73.99956800000001,40.679493,-73.99550699999999,40.683798,1
48126358,2009-08-21 18:33:00.000000187,3.3,2009-08-21 18:33:00 UTC,-73.96084499999999,40.760355,-73.958048,40.764922,1
10280136,2010-01-31 12:19:00.000000131,3.7,2010-01-31 12:19:00 UTC,-73.954555,40.778487,-73.950792,40.78584,1
13509801,2013-01-20 01:13:09.0000003,10.0,2013-01-20 01:13:09 UTC,-73.973297,40.785092,-73.96771700000001,40.755976,2
2786299,2013-02-01 18:16:53.0000003,5.0,2013-02-01 18:16:53 UTC,-73.97881,40.720031,-73.988916,40.723079,1
21582944,2011-01-30 18:08:51.0000002,4.5,2011-01-30 18:08:51 UTC,-73.945996,40.777493,-73.95473,40.773248,1
6084369,2011-03-16 16:12:18.0000006,8.1,2011-03-16 16:12:18 UTC,-73.954892,40.783438,-73.975897,40.776564,1
27299724,2009-12-31 12:49:20.0000001,11.7,2009-12-31 12:49:20 UTC,-73.989379,40.775078,-73.98514,40.742118,1
23375374,2012-07-07 21:20:00.00000041,36.1,2012-07-07 21:20:00 UTC,0.0,0.0,0.0,0.0,5
8486837,2009-11-22 11:41:00.00000022,24.5,2009-11-22 11:41:00 UTC,-73.986162,40.758313,-73.870745,40.774022,1
4386581,2013-08-08 02:27:00.00000035,24.0,2013-08-08 02:27:00 UTC,-73.941548,40.806962,-73.98161999999999,40.7168,5
51380769,2011-10-18 00:06:00.00000034,45.0,2011-10-18 00:06:00 UTC,-73.780378,40.645398,-73.95388,40.774547,5
5413255,2010-08-11 17:05:20.0000001,4.9,2010-08-11 17:05:20 UTC,-74.00575699999999,40.71226,-73.985935,40.726522,1
36827768,2014-08-04 01:55:00.0000004,19.0,2014-08-04 01:55:00 UTC,-73.985075,40.747467,-73.93908499999999,40.698805,2
10797309,2010-10-19 09:59:00.00000041,6.1,2010-10-19 09:59:00 UTC,-73.982652,40.741697,-73.99123,40.7453,1
42755719,2013-03-20 13:42:00.000000190,9.5,2013-03-20 13:42:00 UTC,-73.976435,40.739702,-73.989542,40.747567,1
41222904,2009-12-16 17:21:00.00000039,9.3,2009-12-16 17:21:00 UTC,-73.967448,40.79267,-73.946697,40.780367,5
17907255,2012-04-24 22:37:00.00000058,26.5,2012-04-24 22:37:00 UTC,-73.98671999999999,40.75027,-73.903865,40.72574,1
1568288,2012-05-16 20:15:13.0000005,7.7,2012-05-16 20:15:13 UTC,-73.97719000000001,40.747147,-73.991162,40.756195,1
31398434,2011-09-02 11:51:19.0000002,5.7,2011-09-02 11:51:19 UTC,-73.99189,40.744521,-73.991238,40.748745,1
9459523,2009-09-03 17:12:33.0000004,7.3,2009-09-03 17:12:33 UTC,-73.975356,40.751365,-73.991844,40.74837,1
38583903,2010-08-13 22:19:00.000000238,10.1,2010-08-13 22:19:00 UTC,-74.00364300000001,40.738642,-73.992175,40.753922,1
45221462,2009-11-12 19:11:00.00000095,7.7,2009-11-12 19:11:00 UTC,-73.961287,40.771617,-73.974797,40.761457,1
27859141,2011-12-12 15:59:00.00000085,49.8,2011-12-12 15:59:00 UTC,-73.776738,40.645605,-73.97353000000001,40.755688,1
22051975,2010-06-07 16:00:51.0000002,4.9,2010-06-07 16:00:51 UTC,-73.981658,40.746952,-73.97656500000001,40.752155,1
51654108,2014-02-26 11:39:00.00000040,21.0,2014-02-26 11:39:00 UTC,-74.0052,40.707067,-73.98498199999999,40.75293,1
34235685,2012-11-29 16:37:00.000000128,9.0,2012-11-29 16:37:00 UTC,-73.97180999999999,40.763965,-73.953827,40.77538,1
21585725,2012-09-03 21:34:00.0000004,5.3,2012-09-03 21:34:00 UTC,-73.963277,40.765897,-73.954235,40.781497,1
13946644,2010-11-12 22:05:00.000000148,12.9,2010-11-12 22:05:00 UTC,-74.000313,40.732458,-73.97094,40.762263,1
49056469,2009-05-14 00:48:40.0000001,8.5,2009-05-14 00:48:40 UTC,-73.982445,40.762361,-73.986553,40.734657,1
5856573,2011-05-19 13:04:00.00000090,4.5,2011-05-19 13:04:00 UTC,-73.969858,40.763672,-73.96500999999999,40.772523,1
6187163,2012-09-07 22:55:00.00000047,15.0,2012-09-07 22:55:00 UTC,-73.97043199999999,40.764787,-73.99749200000001,40.725957,1
33634079,2013-03-08 17:23:00.000000153,25.0,2013-03-08 17:23:00 UTC,-73.99398199999999,40.751102,-73.988517,40.693242,2
31307325,2011-05-19 21:50:00.000000186,5.3,2011-05-19 21:50:00 UTC,-73.970443,40.754837,-73.97951,40.744595,3
52119370,2014-01-10 12:43:00.000000154,7.0,2014-01-10 12:43:00 UTC,-73.966137,40.767637,-73.956062,40.777882,1
10923616,2013-09-16 06:55:00.00000097,11.0,2013-09-16 06:55:00 UTC,-74.00486,40.721140000000005,-73.97516999999999,40.729117,1
12622279,2012-05-14 18:34:34.0000001,8.9,2012-05-14 18:34:34 UTC,-73.977287,40.758646,-73.986549,40.756597,1
13430731,2010-10-30 14:55:18.0000002,9.7,2010-10-30 14:55:18 UTC,-73.99095799999999,40.742107,-73.99019200000001,40.769982,1
49754077,2009-04-27 10:52:00.00000028,10.9,2009-04-27 10:52:00 UTC,-73.99028,40.756525,-73.968142,40.769595,3
46356464,2009-07-11 23:22:00.00000099,14.5,2009-07-11 23:22:00 UTC,-74.009385,40.70774,-73.96901,40.756187,1
31206444,2011-04-23 08:31:47.0000001,16.1,2011-04-23 08:31:47 UTC,-73.98386500000001,40.69492,-73.990461,40.756364000000005,1
6478768,2011-09-20 21:46:54.0000006,11.3,2011-09-20 21:46:54 UTC,-73.973066,40.793047,-73.973578,40.764582,1
11881754,2012-06-29 15:11:00.000000127,4.5,2012-06-29 15:11:00 UTC,-73.985615,40.757672,-73.99010200000001,40.751527,6
52979533,2009-03-10 18:14:47.0000005,9.1,2009-03-10 18:14:47 UTC,-74.005381,40.745836,-73.986487,40.758703,1
809433,2014-02-06 08:46:00.000000196,8.5,2014-02-06 08:46:00 UTC,-73.987953,40.743737,-73.97908000000001,40.753102,1
27147418,2009-08-10 19:54:00.00000097,6.5,2009-08-10 19:54:00 UTC,-73.98290300000001,40.748092,-73.963383,40.765157,5
46551456,2009-01-22 18:13:32.0000004,7.9,2009-01-22 18:13:32 UTC,-73.973373,40.763822,-73.983378,40.751798,1
10307152,2015-04-04 17:20:23.0000006,8.5,2015-04-04 17:20:23 UTC,-73.98709106445312,40.73660659790039,-73.97422790527344,40.75662231445313,1
26981466,2009-07-31 09:20:15.0000006,12.5,2009-07-31 09:20:15 UTC,-73.984741,40.739523,-74.01127199999999,40.70228,1
26042213,2014-03-09 04:09:14.0000003,17.5,2014-03-09 04:09:14 UTC,-73.92067,40.767929,-73.906785,40.71193,1
18652932,2012-07-18 07:39:00.00000073,18.9,2012-07-18 07:39:00 UTC,-74.004175,40.742457,-73.967675,40.698622,3
40532119,2009-02-23 21:40:10.0000001,10.2,2009-02-23 21:40:10 UTC,-73.947441,40.775498,-73.980138,40.765245,4
14111200,2014-06-20 15:35:39.0000001,4.5,2014-06-20 15:35:39 UTC,-73.98162099999999,40.783377,-73.982247,40.775594,1
30689473,2014-01-30 09:15:00.000000126,12.5,2014-01-30 09:15:00 UTC,-73.994927,40.740227,-73.977602,40.750775,1
40836153,2014-12-31 14:00:00.00000038,9.0,2014-12-31 14:00:00 UTC,-73.92645,40.743897,-73.895927,40.737372,1
22197809,2011-02-27 02:51:50.0000002,6.1,2011-02-27 02:51:50 UTC,-73.988194,40.72013,-74.003642,40.722593,1
4812977,2010-10-12 08:44:28.0000004,8.9,2010-10-12 08:44:28 UTC,-73.958414,40.783478,-73.972222,40.759984,1
37682359,2010-04-14 09:35:00.000000215,7.7,2010-04-14 09:35:00 UTC,-73.995808,40.7612,-73.995808,40.7612,1
8069831,2015-04-29 07:46:09.0000004,9.5,2015-04-29 07:46:09 UTC,-73.99188232421875,40.73817443847656,-73.97383880615234,40.75711059570313,1
2562666,2009-03-11 22:26:08.0000004,26.2,2009-03-11 22:26:08 UTC,-73.984639,40.74832,-73.969868,40.629666,1
32542162,2014-05-29 08:59:00.00000036,7.5,2014-05-29 08:59:00 UTC,-73.98476,40.769065000000005,-73.99911,40.749517,1
11487311,2010-01-31 21:32:00.00000029,7.3,2010-01-31 21:32:00 UTC,-73.996243,40.725475,-73.998292,40.747947,1
54352522,2013-05-06 01:18:26.0000001,13.5,2013-05-06 01:18:26 UTC,-73.983672,40.726064,-73.949026,40.7772,1
47031290,2012-10-06 03:16:00.00000045,12.5,2012-10-06 03:16:00 UTC,-73.98857199999999,40.747952000000005,-73.97187,40.79203,6
31484045,2014-11-20 21:01:43.0000002,4.0,2014-11-20 21:01:43 UTC,-74.011737,40.714945,-74.015725,40.709848,1
47794270,2013-05-09 19:11:00.000000203,13.0,2013-05-09 19:11:00 UTC,-73.985157,40.769477,-74.00402,40.75091,1
48763118,2011-10-16 21:18:00.00000020,11.3,2011-10-16 21:18:00 UTC,-74.006438,40.707327,-73.97989799999999,40.682218,5
18361276,2010-07-29 18:14:00.000000169,3.3,2010-07-29 18:14:00 UTC,-73.979812,40.7433,-73.97546700000001,40.749288,1
40308538,2009-01-08 18:43:00.000000169,12.9,2009-01-08 18:43:00 UTC,-74.007863,40.724008000000005,-73.98066700000001,40.684518,5
43782997,2011-07-09 20:50:31.0000003,6.1,2011-07-09 20:50:31 UTC,-74.002579,40.730476,-74.00810200000001,40.738938,4
34137814,2012-01-21 01:08:00.00000090,6.1,2012-01-21 01:08:00 UTC,-73.970122,40.759605,-73.985917,40.738377,6
38987223,2014-07-26 10:06:00.00000046,6.5,2014-07-26 10:06:00 UTC,-73.960927,40.765582,-73.971065,40.751562,2
15267564,2011-08-16 20:10:42.0000001,21.7,2011-08-16 20:10:42 UTC,-73.98669,40.739619,-73.901783,40.695552,1
36503793,2010-07-06 06:36:11.0000001,6.5,2010-07-06 06:36:11 UTC,-73.95945,40.780291,-73.978778,40.758339,1
1961048,2014-04-25 12:58:00.000000172,8.0,2014-04-25 12:58:00 UTC,-73.991377,40.739972,-73.980267,40.748517,1
1450940,2012-10-14 23:29:00.00000048,15.5,2012-10-14 23:29:00 UTC,-73.994917,40.720607,-73.9911,40.765677,1
10021714,2012-02-10 21:40:07.0000003,16.5,2012-02-10 21:40:07 UTC,-73.983839,40.737427,-73.958372,40.800878,1
18738329,2011-07-08 08:42:04.0000005,5.7,2011-07-08 08:42:04 UTC,-73.962581,40.767412,-73.97035799999999,40.75915,1
52734686,2013-10-05 22:32:00.000000227,9.5,2013-10-05 22:32:00 UTC,-74.00110500000001,40.737415000000006,-73.981995,40.757842,1
33424648,2012-03-07 18:40:00.000000253,4.5,2012-03-07 18:40:00 UTC,-73.99436800000001,40.756742,-73.990697,40.752787,1
6099093,2012-03-10 10:07:00.00000097,4.1,2012-03-10 10:07:00 UTC,-74.004245,40.741677,-73.99796500000001,40.741145,2
8948887,2009-01-18 00:48:26.0000003,8.6,2009-01-18 00:48:26 UTC,-73.977643,40.758146,-74.001861,40.740804,1
10041217,2009-04-06 14:32:00.00000071,3.3,2009-04-06 14:32:00 UTC,-73.997787,40.736182,-73.993835,40.741448,4
3839049,2010-01-23 13:27:00.00000066,4.9,2010-01-23 13:27:00 UTC,-73.9901,40.740872,-73.979233,40.744488,2
43083042,2013-08-16 15:30:48.0000001,57.33,2013-08-16 15:30:48 UTC,-73.789635,40.64351,-73.963538,40.77523,1
30993011,2009-02-14 20:48:00.0000004,4.5,2009-02-14 20:48:00 UTC,-73.959843,40.762335,-73.951075,40.774533,1
42587365,2015-01-14 08:33:06.00000015,8.5,2015-01-14 08:33:06 UTC,-73.98908233642578,40.772682189941406,-73.98333740234375,40.75965118408203,1
36008524,2014-08-01 04:58:00.0000004,5.0,2014-08-01 04:58:00 UTC,-73.988557,40.722727,-73.9791,40.726515,1
28029539,2011-08-01 05:00:16.0000001,5.7,2011-08-01 05:00:16 UTC,-73.980623,40.743492,-73.983471,40.752978000000006,1
1177671,2015-06-29 13:22:05.0000003,6.5,2015-06-29 13:22:05 UTC,-74.00971984863281,40.71518325805664,-74.00686645507811,40.7088508605957,5
10762014,2014-02-14 17:38:00.000000178,13.0,2014-02-14 17:38:00 UTC,-73.987572,40.750287,-73.989412,40.762775,2
34778935,2009-11-16 00:17:00.00000057,5.3,2009-11-16 00:17:00 UTC,-74.008832,40.714003000000005,-73.997912,40.72928,2
18294403,2015-03-15 12:51:28.0000001,5.0,2015-03-15 12:51:28 UTC,-73.97052001953125,40.762306213378906,-73.97545623779298,40.75244522094727,6
24557396,2011-09-20 18:18:00.000000177,27.7,2011-09-20 18:18:00 UTC,-73.87468199999999,40.774062,-73.78308299999999,40.648767,1
18819765,2013-06-29 21:48:34.0000002,11.0,2013-06-29 21:48:34 UTC,-74.00516,40.71853,-73.999124,40.687038,1
27574218,2010-12-08 15:50:00.00000071,6.5,2010-12-08 15:50:00 UTC,-73.95438299999999,40.78418,-73.96405,40.771042,5
2715413,2010-06-02 12:45:00.00000097,30.9,2010-06-02 12:45:00 UTC,-73.874562,40.774072,-74.01501999999999,40.709567,1
5336423,2010-10-27 20:33:10.0000005,12.1,2010-10-27 20:33:10 UTC,-73.987031,40.760898,-74.004254,40.721935,3
47438684,2010-07-10 15:36:00.00000041,8.1,2010-07-10 15:36:00 UTC,-74.005415,40.736975,-73.976377,40.745063,2
47541324,2014-11-19 09:48:16.0000001,12.5,2014-11-19 09:48:16 UTC,-73.982835,40.735174,-73.965688,40.711104,1
49716108,2013-04-21 12:53:00.000000164,4.5,2013-04-21 12:53:00 UTC,-73.98581,40.767913,-73.993723,40.762008,1
46633535,2012-11-22 15:52:00.00000016,12.0,2012-11-22 15:52:00 UTC,0.0,0.0,0.0,0.0,1
51780195,2013-03-03 04:35:02.0000002,15.5,2013-03-03 04:35:02 UTC,-73.921378,40.760111,-73.946662,40.780415000000005,2
6594346,2014-06-15 10:04:00.00000063,57.33,2014-06-15 10:04:00 UTC,-73.78954,40.646807,-73.97985200000001,40.764205,2
48891580,2013-05-09 20:19:00.000000262,8.0,2013-05-09 20:19:00 UTC,-73.955453,40.785552,-73.955453,40.785552,2
39827585,2013-10-22 22:29:00.000000210,20.0,2013-10-22 22:29:00 UTC,-73.988212,40.747727000000005,-73.912915,40.766427,1
